filename,x0,y0,x1,y1,x2,y2,x3,y3
GBR_RB30_2623a9a4-fc6f-4bd7-80d6-c757f02956a5-04de1417-7434-4417-9c15-66aee5ec897c.jpg, 9, -16, 1420, -20, 1431, 906, -1, 920
FRA_P3_9fe26f60-9854-4af8-bd46-c8213171434f-448086bc-2524-487b-b8ef-c0552520fabc.jpg, 105, 63, 1163, 98, 1169, 798, 78, 801
GBR_RB45_abe7f495-9856-4438-9f66-a6e3c064289c-2e7565d6-980f-47b6-aff5-9dc530a26976.jpg, -29, -19, 1352, 32, 1440, 878, -83, 941
GBR_P17_d1cf6c76-76a2-4645-afd5-4377ecf1539e-c7663598-f26f-47c0-9550-c988b1f9ac11.jpg, -11, -14, 1271, -4, 1288, 871, 25, 866
GBR_P17_07f3c22c-4213-42ff-9aa0-8f3e9389d0e6-f04ab31a-e325-4340-936c-563fd23c9f02.jpg, -5, 95, 1279, 76, 1295, 956, 0, 963
GBR_RB46_8dc38fad-ae60-4209-b2e1-f71672237411-539f4ea0-f628-4315-8487-c82a78cc9631.jpg, 40, 47, 1351, 47, 1350, 862, 57, 884
GBR_P17_25b98f0b-ebc3-430d-be87-61f839c9a108-56971abd-5e50-47c2-b3bd-1a6fc7ce2311.jpg, 32, 29, 1293, 29, 1228, 848, 84, 836
GBR_P3_89ef24f2-ce92-4e9b-a590-5b7615cd6018-c84fe8c6-eedb-4066-bbba-97686a49a1af.jpg, 10, 49, 1254, 7, 1302, 894, 0, 920
IRL_P7_f5abf6a6-c70e-40c0-b746-e6d16cec42d2-7ca68f17-2a78-44b6-9b4d-79b9365b4815.jpg, 33, 64, 1258, 52, 1282, 918, 36, 955
GBR_RB45_2a5d11ee-a645-4dc6-a842-022f3c620ec5-9e0379ae-5ea0-4462-831b-e93a329404cd.jpg, 14, 10, 1415, 0, 1440, 884, 26, 928
GBR_P17_ebd92967-0c88-4343-ab72-305b3540eb52-24282673-82f8-4954-b562-5436c892ecb7.jpg, -32, 17, 1284, 68, 1228, 913, -22, 905
GBR_P17_3d0b8f67-f06a-4e37-8d38-3d0f4b3de047-f43789b5-88f7-453b-8fef-798a8882fcf9.jpg, 53, 87, 1261, 80, 1268, 920, 5, 933
BGR_I3_5b36434b-7123-4da8-b709-1485172cb327-b0480388-328e-4711-922d-ab5fa9ef207a.jpg, 79, 126, 1200, 114, 1211, 823, 55, 825
PRT_P3_7041e879-7dfe-4849-a390-f24486211f66-aeebb876-26c5-46f0-8ba7-23ea13655172.jpg, 70, 95, 1278, 72, 1304, 911, 64, 914
GBR_RB49_fd48fd13-d7c4-4089-a29b-fcdfcb5f4b2a-c6dd0a37-0186-4512-a607-cad3e1ba9fab.jpg, 27, 72, 1330, 73, 1355, 902, 7, 923
FRA_I3_ee8df966-36a8-4f8b-847c-2af6acf68b7e-f1a2f949-138d-4dc8-9c0a-1eb40e0b2382.jpg, 30, 27, 1298, 41, 1312, 923, 7, 921
FRA_P3_02375603-7987-43cb-96ac-ea62c77b1231-1d19caa3-823e-4652-a912-d76110ee4135.jpg, 33, -19, 1397, 19, 1393, 913, 78, 913
GBR_RB49_cc39c355-be8b-4022-8d9f-073b51cc244a-ae366d04-c688-4bb3-82bf-978aa66a00a4.jpg, 9, 73, 1246, 66, 1267, 847, 9, 861
GBR_RB30_6224c0fd-95eb-4042-920e-c1df466193fb-342c4e78-7b1c-421d-a58d-52559860aa8c.jpg, 6, -6, 1439, 12, 1423, 914, 0, 907
GBR_RB45_3d1d8e7b-905b-4814-b7e5-14c0e7b38a02-ce43e307-fb2a-454a-b09e-9253b7e54513.jpg, 261, 171, 1350, 158, 1364, 863, 242, 863
GBR_RB30_5dfb6289-23d8-45d7-b04b-d83f24dd39e1-5b5ef1f9-c971-4c1e-809e-ca7507f4a134.jpg, 9, 75, 1364, 44, 1370, 921, 0, 905
NLD_RB6_a48fdb9a-6a5f-4ae3-841b-a08692e5e175-3faf0c08-34fb-49cf-b996-2f685c3abaa3.jpg, 52, 57, 1279, 68, 1324, 866, -29, 851
POL_P4_cb41d84c-9319-48e7-b2ef-faf1088ba5e9-c484ca66-2232-46cd-8176-0af104c1d1b5.jpg, 48, 39, 1282, 51, 1349, 897, 52, 931
SVK_RB3_06ac9fa6-cdc8-4568-b87e-a5d375132997-2405054f-5a4e-49b9-98f3-fe987e1c6916.jpg, -55, -47, 1377, -36, 1418, 905, -120, 865
GBR_RB49_e3422957-2672-4c69-b9ba-5d1bb7a8f24a-d07224f2-cc50-45f1-bc6b-3869b00b833a.jpg, 67, 88, 1297, 57, 1367, 866, 25, 871
GBR_P17_687b27c6-10eb-453b-925d-bf83b85b57d8-38139dee-c576-465a-8e59-cae2424550a7.jpg, 45, 197, 1032, 219, 1123, 885, -7, 915
GBR_P17_28f310e0-7114-4f3c-996d-fdbea10a88d2-2e8f907f-ae6d-45b5-be74-2fd8ca768e3e.jpg, 16, 57, 1210, 44, 1251, 872, -1, 852
GBR_P3_71273e2a-56d0-4cdf-8eeb-813a789c9eab-e146a34f-0962-44a0-a848-fcf3921b7fa0.jpg, 3, 17, 1264, 32, 1315, 899, -2, 914
GBR_P17_1c9f2600-aaa1-4317-aff0-1b51cab66716-034aaa6d-5592-4de9-93eb-76cd6e429aca.jpg, 14, 31, 1291, 25, 1382, 881, -2, 949
GBR_RB50_20ef4bc6-5aad-4478-a3ac-985415525724-0e1261c3-13c2-4ed8-af18-55447221830e.jpg, 16, 4, 1039, 0, 1054, 648, 16, 676
GBR_RB30_e7cb9b33-ee05-4bc1-b46d-f6df8c6fcb72-85ac65d5-68dd-4654-bc47-cb340e6e0748.jpg, 34, 61, 1329, -2, 1504, 788, -22, 920
GBR_RB49_1c6ecac8-19be-4912-acc1-de97326306cd-575d6d7d-3ca1-44de-8ce3-d519da8f716f.jpg, -10, 10, 1402, 42, 1398, 906, -21, 923
ROU_I3_4f5969a0-5834-4a68-8581-ea2cc74e6def-ba728201-2b75-4626-9764-a90ab3730f92.jpg, 13, 58, 1239, 82, 1243, 927, 6, 935
GBR_P3_c82506d1-da03-49dd-bdc3-54ffef521a9c-7c6bdec7-c4b0-429b-a72f-8ba641e0f1f0.jpg, -15, 11, 1328, 18, 1336, 954, -23, 939
GBR_RB43_19da924c-93db-4d47-9520-9e8b4bd60043-ee49662a-1242-4ad2-8d58-e1b3767c0d9f.jpg, 0, -2, 1395, 14, 1395, 889, -22, 886
GBR_RB45_b3fe4ab3-a0d4-42a3-8dee-766f388b842b-a2e9a3bc-824e-4806-b797-251e2b31ae51.jpg, 68, -13, 1453, 21, 1476, 872, 75, 894
GBR_RB46_78579800-a6c8-4b77-81d2-7c755800667b-65a74edd-584d-4467-9f9d-cce3d2fd6a5f.jpg, 3, 23, 1005, 14, 1026, 689, -23, 671
GBR_P7_315be300-a20e-4291-ba00-ecbefdca6a85-ab831fc6-832a-4193-aec2-94bf9cda6014.jpg, 31, 61, 786, 67, 808, 584, 27, 580
GBR_RB45_3f392166-627b-4fd8-8cb8-09368f320b9e-1d0adcd5-84e0-4dae-a951-0edd4ae947a2.jpg, 94, 85, 827, 104, 840, 582, 64, 563
GBR_RB42_d142923d-77af-48c4-b238-8066d808bc9b-19fcb817-cd53-468b-81ee-3493b022eec9.jpg, 84, 19, 1416, 20, 1443, 870, 59, 869
GBR_RB49_97e36226-91e7-4540-9ebf-958205acaf5e-8c4288df-2bdf-4c17-b459-bb9dbf5c87e5.jpg, -15, 2, 1331, 21, 1361, 884, -68, 866
GBR_P17_e13b8f58-3459-43f1-937f-c46239b9df80-6ea9b7fb-f0ab-44d5-8e96-33cde704ccf1.jpg, -35, 19, 1281, -28, 1323, 906, -35, 920
GBR_RB30_085968fa-5584-4a18-87b1-15de209ffbd4-4f3ff70b-08dd-405f-8e68-e92f73e16b2a.jpg, 96, -28, 1427, 39, 1417, 877, 76, 855
GBR_RB50_d0ad8a57-79b2-42cc-882f-62aa0e84f680-6bbada36-6ec7-4bd6-81a9-d92895a9ea38.jpg, 12, -22, 1374, -3, 1424, 852, -22, 873
FRA_P3_11de4255-843a-430d-80bd-d1fa81e82dc9-ee67570c-ed23-466c-81a8-196524796ee8.jpg, -9, 72, 1259, 65, 1271, 914, 28, 936
GBR_RB45_98b7386f-739c-4270-889d-38f1df5a15ce-4eafd90c-43b9-4664-ac9b-cdf390e123fb.jpg, 73, 62, 1358, 76, 1430, 894, 25, 907
GBR_RB30_d0ce5852-bd9f-4ffb-b4c9-47fe9f88ae03-c4451b96-883d-4968-8dd5-60c743c9e859.jpg, 6, 0, 1451, 5, 1459, 910, 7, 917
GBR_RB47_4b8ebc88-76ce-42f2-9007-12453549810c-9559e3bb-a014-401b-b2c9-1d539fc1f29d.jpg, 36, 130, 1217, 113, 1226, 884, 19, 859
LTU_P6_89f0408f-1a60-45bc-8b85-bd78a0499159-8582ebfa-eca0-416a-b72a-183bbccc31f0.jpg, 40, 42, 1269, 40, 1326, 883, 35, 945
GBR_RB49_0ea896e3-8964-46f3-8233-43d8e1aa3d60-856e54e4-cb5a-41ae-bd3f-0d7d557b0199.jpg, -55, 40, 1314, 19, 1367, 891, -68, 926
POL_P4_230aca4f-4d36-479b-adcd-5a4fabfda304-de30433d-9e58-4893-8d9d-57355400a95a.jpg, 91, 18, 1210, 123, 1297, 862, 53, 831
CZE_P5_192dae03-a99c-4222-88ff-1b705305a6b9-aef19be6-5b3e-4e05-92cb-b6a3d5f4111b.jpg, 69, 132, 1071, 130, 1115, 845, 36, 847
GBR_RB45_4d364206-ad67-43d2-80e2-b42453ab8670-59634b9c-1a09-4360-b506-5a153187064b.jpg, 216, -25, 1315, 16, 1349, 705, 208, 737
GBR_P7_a7ecde92-33bd-4fbc-9301-996523f6d33e-91f3689d-16ed-49a0-aca4-b8e406f291cc.jpg, 11, 140, 1154, 109, 1237, 898, 6, 947
IRL_P7_93759802-b5e6-464e-980e-e45893113377-45ac6937-483d-491f-9795-98664c4b6e8d.jpg, 70, 61, 1198, 50, 1266, 880, 10, 896
GBR_RB30_ad968bb3-63cc-4038-83d5-d010893878bf-43466816-c55a-43a8-849d-2a6679af4f20.jpg, 12, -3, 1410, 32, 1412, 878, 21, 938
GBR_RB30_b7bed3cc-757e-40ba-906c-1de39b9c9362-0f8e0075-c651-42a4-9705-70e13d28ef0d.jpg, -56, -41, 1398, -43, 1413, 886, -65, 907
IRL_P7_be44bb0e-3684-4339-a775-01f98cc47246-7353a98f-8658-48e5-9c3b-6d38f8369064.jpg, 82, 80, 1122, 92, 1120, 825, 82, 833
FRA_P3_d5937ca0-736a-4b9e-8fa1-7c97fe37dd7f-3060da64-404f-4843-a691-b39f87b10835.jpg, 103, 72, 1287, 64, 1304, 917, 85, 909
GBR_RB49_7430ee23-94a8-4126-b2b6-ca1bfb64ebdc-d703930d-97ea-4ffe-bbe3-3af8fadb329b.jpg, 33, 37, 1368, 8, 1440, 873, 1, 910
GBR_RB42_ad7b9d30-f5ad-4ec5-a94d-299fba27b441-61f0dfc0-4a16-4ebd-b522-fe584e0a0081.jpg, 1, 23, 1454, -8, 1494, 942, -20, 959
GBR_RB30_df3a535e-c6b8-4cd4-9656-eee35de9e358-534bd434-377f-4617-ad82-f81973638996.jpg, -41, 44, 1305, 45, 1312, 887, -51, 894
GBR_RB45_4641755d-104f-415a-b8fb-5350fd602a16-b7d24aa0-cd61-477e-8417-8b992fbe06d6.jpg, 7, 21, 1334, 31, 1342, 858, 15, 873
ESP_I4_a6ff2014-8a9c-4ee1-b452-66eef266365a-40ca1c96-ce07-4289-ae09-5ac7252326f7.jpg, -53, 0, 1330, 6, 1314, 914, -72, 891
GBR_RB30_983d9118-ee5a-4e64-b987-3f82d9f5635e-6cfdc5e9-74bc-40a5-951a-a4ba43fc9dfd.jpg, 46, 34, 1377, 57, 1397, 892, 1, 882
GRC_P8_dcbab9d5-2541-4d74-8598-65a3b205ba2d-478350d4-31b3-48b2-af04-98a229eb77b6.jpg, 27, 29, 857, 36, 847, 613, 9, 606
GBR_RB49_b473dfa9-f53a-49aa-ac59-6e03d92f9a76-0855c0a1-fa7d-4e63-a61d-2d7ca869e5d3.jpg, 24, 28, 1383, 13, 1393, 890, 18, 880
GBR_RB42_d2b0a182-db30-4a47-94a9-cc17eab3fc29-81eaf827-047c-4fc5-8e47-7d4d66cc718a.jpg, 36, 11, 1402, 20, 1406, 851, 59, 910
GBR_RB43_6b93a7e8-cf5d-461d-86a4-c8972030a7e2-dbf6a133-c32b-448c-b51d-ef551dff8472.jpg, 81, 86, 1340, 80, 1330, 870, 93, 871
IRL_P7_9df2e8b5-b81c-4137-ad80-89ce5383ff68-8f5b6a6b-0a50-4624-8167-6583e4a85610.jpg, 100, 59, 1204, 31, 1292, 842, 70, 880
GRC_P8_07302c9a-8d4c-40aa-8fcd-aa3d346286bc-ee0eaa6c-e7cd-40dd-b201-ffb8ce301b8e.jpg, 26, 3, 854, -15, 897, 596, -29, 589
GBR_RB42_35db8070-c0da-4135-b112-857db28ba640-35152d8a-95ad-40e4-98d3-685658c76f17.jpg, 39, 56, 847, 62, 849, 573, 28, 568
GBR_RB30_943bda6d-50f4-4b7e-b418-3239467d24ef-36562487-f2f3-4dae-b063-b1f8ca678566.jpg, 2, -3, 1413, 25, 1416, 916, -20, 917
GBR_RB45_096b5d8c-c118-4e8a-9b2d-b17d22c84422-c62ca3ad-d1c0-420e-a07c-10c785498023.jpg, 15, -1, 1323, 2, 1301, 839, 30, 821
GBR_P17_4fc12953-a2b4-43e8-a33c-c565939a2254-679c0b15-a8ee-42fa-acfd-3a073a643920.jpg, 3, 39, 1342, 37, 1284, 910, 11, 920
GRC_P8_996000cc-e0f6-4098-b8f8-b8eb5f31ff7c-0d3cb38b-676f-48b7-b46b-577280f8baf2.jpg, 41, 33, 1258, 58, 1289, 894, 29, 904
GBR_RB45_45c90e2f-4ae2-472b-b649-5767b73e494f-256c75cc-ed9d-4a49-adbc-9f9d12ef47e0.jpg, 35, 18, 1426, 11, 1480, 893, 17, 925
RUS_P1_7746b491-3433-46ce-a866-24c174e06c6e-67610180-230f-406c-8afb-dc4237220142.jpg, 54, 11, 1301, 77, 1275, 916, 16, 902
POL_RB2_3faabe0b-3229-4fb6-ace9-20f1e2ce8cd7-8f5caf61-a5a2-459b-bfb0-1e853511821e.jpg, -49, 33, 1388, 33, 1375, 901, -68, 904
GRC_P8_5557b85b-cec2-47fc-87b2-a8ba03ffdb8f-a8f82036-fe28-4966-8025-d2d11c2f192a.jpg, 32, 57, 1185, 58, 1263, 889, -1, 909
GBR_RB42_bf0a87d7-bb2e-4b9d-b6c8-9725a42440a9-a822ffd2-cd71-4b32-8dbe-83f06634f828.jpg, 2, -43, 1385, 10, 1417, 877, -45, 881
FRA_P3_87bbe01c-bf7c-458e-a6a3-dde070bdf9c9-daed89f4-be26-4245-805a-63c9b999ef0f.jpg, 5, 25, 1301, 19, 1334, 905, 9, 932
NLD_P6_401a9074-eb41-4b87-bbb2-c666be815199-90ca39c0-4aa3-48c4-af0e-38ac85c71c19.jpg, 16, 44, 1196, 60, 1184, 925, 12, 883
IRL_P7_43ba0bb3-2d95-4e97-94a2-f921414ab47a-19d64c44-7407-4bd2-ad77-22cfe4cafc34.jpg, 65, 231, 896, 224, 1054, 753, 53, 849
GBR_P17_69eab001-e493-4d48-9288-1cd4ef386b75-6b4cf9cc-6f7f-4f5a-a1ba-d3edd37dee4b.jpg, 26, 62, 1236, 83, 1306, 896, -15, 960
NGA_P4_0b76fd52-ec0f-4fa6-8dbc-7fa98c7e48f2-f02a0323-a1fb-4423-8b4f-d9caa18ff20a.jpg, 12, 14, 1263, 24, 1300, 904, 40, 898
CAN_P4_c430042c-0c5f-4992-86e1-38e03a9494a5-a527bc07-d768-4f60-b2e5-30d548a42c72.jpg, 78, 178, 1160, 178, 1162, 931, 68, 928
ROU_P5_2b06701a-393d-411e-8d32-8695f554a7df-51e7e7b1-32bc-4ffe-be92-655b772de619.jpg, 9, 67, 1268, 73, 1260, 896, 37, 933
GBR_RB49_13aa593e-c1f7-4d84-8fa0-e758944542f0-c16318fe-3bad-4818-bfb7-1aaa2dd6197a.jpg, 82, 40, 1254, 47, 1278, 801, 47, 790
PRT_P3_ed8d6368-5b0a-4a86-ac51-14eefaebdc13-f1e65802-bcae-472b-a369-4a46875b8f50.jpg, 46, 58, 1350, 12, 1332, 899, 91, 903
GBR_RB32_555726d4-d0ac-49af-b9f2-5921ffd238b0-d1a78265-70c6-4898-b454-2a0948f73a2a.jpg, 24, -2, 1416, 1, 1413, 907, 5, 882
NLD_P7_a007bdf5-0552-485f-8c89-28e3c378169f-de6d4296-ae66-4d8b-b9b1-ef3e1074906d.jpg, 22, 38, 1260, 66, 1219, 903, 52, 904
GBR_RB45_c5584e45-10bf-4d94-83aa-c43d8c708dd2-97b762c5-117a-4129-817a-d70e070e2631.jpg, 96, 58, 1348, 42, 1392, 843, 58, 871
SNG_P6_a29821c3-77c1-47a2-a93f-92c95cd7cdc1-c142b213-af43-498b-a404-e69cdb280e33.jpg, 26, 3, 1299, 8, 1305, 899, 31, 893
GBR_RB49_422240f5-1669-4804-97ae-2de8888b806a-ac2bdce2-8d99-486d-b3fe-c4acb7f1f357.jpg, 28, 42, 1376, 1, 1464, 880, -15, 926
GBR_P17_bac64a48-58a7-40c4-a5f7-f3de87259148-43807b03-1c56-4934-af16-5d66cad4d9f1.jpg, 31, 4, 1328, 26, 1354, 917, 14, 911
GBR_RB42_814214bb-87f6-405c-8b49-474d2344c9ed-f16d4aa7-b55c-4426-92e8-90a51fc9456f.jpg, 11, 21, 1403, 45, 1421, 939, 2, 926
GBR_P17_d8aaea6f-b9d5-48eb-acf9-b2447f2dc10e-4ecbff83-e72d-4b3f-a64a-baf580f1eb29.jpg, 86, 31, 1235, 77, 1299, 914, 61, 790
GBR_RB45_7197a608-5f9b-4a18-9aa5-026cc7565293-222e5fc6-93e5-41fd-a211-5461961c385a.jpg, 82, 45, 1445, 66, 1459, 916, 81, 906
CZE_P5_3d45bb52-a57d-4615-a6f5-c6c1fd0ccd6a-9b72b398-a721-48b9-ab01-f50c33c907ce.jpg, 78, 224, 1025, 251, 1013, 914, 55, 902
GBR_P7_b224085a-b480-489e-9ebd-e49825fda0eb-04864526-496e-4f93-8585-c7f8243dcdac.jpg, 23, 58, 1252, 3, 1306, 906, -10, 907
GBR_RB30_c20260ec-be02-45e2-ae5d-f367e2676827-66b6e96b-4bf4-4684-bfcc-2c49f6ce5517.jpg, 60, 100, 1240, 107, 1234, 841, 60, 859
GBR_P7_73ea4ade-0e3e-4857-850f-1414d9f81ded-c921f46b-43fb-4a75-a44e-9cd6bd294699.jpg, 68, 42, 1262, 68, 1318, 902, 5, 901
GBR_RB30_3347bde0-dfd1-4564-9113-27e2a3d8be0f-10a0fdad-3c0c-4568-8f08-3e4f63942029.jpg, 45, 81, 1402, -2, 1427, 829, 116, 913
GBR_P7_ac07130d-7eda-4325-92ef-2ef2ce36dee6-4a613c23-aa6b-4c2f-bf9b-57926bcc2633.jpg, 36, 45, 1193, 74, 1196, 885, 29, 833
GBR_RB42_ed18c96b-4fe9-454a-989d-081489d34d0c-4243ae65-13ad-474b-8426-c71ced780298.jpg, -42, 28, 1245, 45, 1278, 850, -72, 885
GBR_RB45_0e25d864-4b3f-4cc0-81c8-986307956324-a20123f8-72bf-47ce-8269-ef35eae03411.jpg, 27, 58, 1415, 0, 1449, 922, 22, 907
GBR_P7_be709c6a-1629-4716-b042-f3e21bcb9fce-a626acfa-f72d-48ab-a591-17d78ec85bfb.jpg, 92, 78, 1252, 62, 1264, 866, 81, 886
NLD_RB7_dcaf5ffe-01e7-498d-b490-0bbc96058609-45ef8d01-b1d8-4f0a-b2bc-8ff3183a1a44.jpg, 65, 15, 1220, 10, 1226, 736, 65, 744
ITA_P6_47736cc3-94aa-4ee5-88ef-9e04bed47ee7-f9db1392-7db7-4a59-89ea-e5631927d51e.jpg, 3, 61, 1250, 54, 1243, 872, 53, 911
GBR_P17_c85745e3-7dc9-4fd5-8530-fd92943e0763-7388d04b-1908-479c-a721-94ceb55cd356.jpg, -10, 93, 1274, 60, 1370, 966, -64, 1000
GBR_P7_b77f4f50-3fa6-44d7-94c0-95530138ea2d-f471f273-2258-4019-bf98-a004f3150c83.jpg, 0, 99, 1212, 113, 1200, 920, 34, 910
ESP_P5_85524e87-2db0-4887-a33f-525e121443be-9f611c98-7515-43ce-99cd-81287e23f3a6.jpg, 61, 103, 1231, 88, 1243, 910, 49, 927
GBR_RB45_2557ce15-83bd-43d7-aefb-5b9302b03402-0fa58e2b-4f20-484a-ab3c-cc56180500f2.jpg, -23, 44, 1350, 46, 1336, 893, -2, 885
GBR_P17_46b08f64-3687-4e77-b699-b57873ba591c-4c9787fa-2bb3-4c09-be1e-2b6faaac278c.jpg, 47, 67, 1084, 65, 1124, 796, -31, 796
GBR_RB46_1854430f-73e7-42b2-8318-3da6571d9984-421f3301-2743-44dd-bbf9-61ca86a185f2.jpg, 74, 58, 1401, 74, 1391, 883, 97, 893
GBR_RB42_5e1c8211-d88c-4264-a4a9-51002ce9c1e8-e5966c5a-ad19-438b-8024-90f72237e3b8.jpg, 3, 68, 1234, 65, 1279, 835, -3, 857
GBR_RB30_2181af3a-7c2b-4e22-aafc-3d764bf9971a-6240ba40-ae82-4646-9168-9447db1c53b5.jpg, 47, 52, 1368, 28, 1396, 898, 2, 882
GBR_RB50_efdd8fbd-243b-43cd-9821-6bdc47e33566-f452de51-745a-4a3c-b0fd-f53d6187ecb5.jpg, 30, 31, 1360, -2, 1355, 851, 28, 837
GBR_RB30_b43558dc-ae0b-4c94-93f5-0b53cd851f28-484837bc-9350-4bb7-a526-7cd07fa0ce95.jpg, 12, 30, 1285, 47, 1287, 816, 36, 872
GBR_RB45_aaefd605-c12b-4102-be52-d7872ec2974e-7e446e1f-4d36-496f-b74e-05448de6cc62.jpg, 26, 26, 851, 31, 854, 554, 20, 550
GBR_P7_d70a710c-1304-4907-867b-bdd833082aed-e43c35a0-1d67-4656-9a28-384d7b4ddd0a.jpg, -71, -1, 1270, 31, 1277, 907, -56, 940
GBR_RB30_cc6d0941-9047-416e-986b-11f6cb8081cb-583788ef-b080-4d97-8555-507ec6927cc2.jpg, 2, 8, 1423, -4, 1409, 900, 11, 880
ROU_RB2_7e13ad6d-4d2d-4596-9f32-bf63b0cd9216-92941e5d-69e1-4492-b048-28c7580c905a.jpg, 34, 50, 1375, 65, 1392, 914, 12, 921
GBR_RB42_55e20cbb-5c38-4963-8845-109430a617b0-beb5e7c8-d429-46a9-9f93-e85b6e0287cf.jpg, 77, 34, 1362, 54, 1368, 862, 66, 859
GBR_P17_2b877e11-0f12-4bf3-a4b0-7ef7f938697a-e942d63b-098a-41ee-a5cb-9193b7ab2940.jpg, 34, 43, 1308, 18, 1406, 898, -103, 899
GBR_RB45_c1612ce7-959c-4b7a-8cc2-2a77fa427156-4f9c81cd-fcde-4fc9-ba76-9b50412ed5e0.jpg, -15, 30, 1289, 35, 1400, 878, -78, 903
GBR_RB45_9c2d65b5-f5a1-4c9f-a9b7-f929634a0db6-03df4118-1037-407d-b2de-bb11c3688506.jpg, 114, 44, 1362, 55, 1378, 849, 89, 852
GBR_P7_cfbd3260-0175-4170-a37e-99596a3f00c2-520c3405-08bc-4953-9784-e94d915107b1.jpg, 75, 135, 1206, 93, 1312, 864, 87, 956
IRL_RB7_8dce57ee-8d31-48bd-9c1e-ff5a45077df1-6ee4e342-5704-4377-af9c-a0c1b98a9f6c.jpg, 7, 8, 1458, 1, 1458, 935, -22, 917
GBR_RB30_f4e10586-f82f-4c36-ab7c-d7f7606b075d-45fd9527-d2a6-41b9-9a97-0f3373ae87aa.jpg, 31, -15, 1445, 47, 1404, 941, -12, 905
IRL_P7_6ec4ecc1-526e-4bb6-aa3d-45fcc88bf70d-58a76e4d-80dc-454e-b1ab-52092ffb8aaa.jpg, 62, 3, 1272, 33, 1315, 900, 13, 911
GBR_RB49_37e19276-f355-4293-ad0d-a4dcd93ee383-7d44ead8-76fd-44fe-bc08-ff2ceb8dfda5.jpg, 17, 8, 1405, 25, 1408, 897, 14, 896
GBR_RB30_fe8db7d5-e128-49e5-b9be-460e99b5649f-6200468e-ab92-4eb3-98e8-27dd11c372c8.jpg, 35, 6, 1375, 32, 1385, 852, 38, 878
GBR_RB30_5a56e245-7322-4ed0-b87d-a049dda93d23-8e6b9931-f5df-4730-9269-73eb86198cb4.jpg, 14, -7, 1386, -2, 1390, 844, 7, 857
GBR_RP13_426261b8-58e4-42f3-ac42-4b55edc11f84-412fbda7-6c54-4aa8-8a1a-64761b281895.jpg, -101, -118, 1451, -81, 1505, 934, -137, 988
GBR_RB10_4189e2a1-7063-4a37-a52d-a17c22071db4-d80cddd4-dbc0-4c15-9909-d31fcedfad4c.jpg, 66, 54, 1444, 35, 1453, 910, 56, 920
GBR_P7_1926a642-8cd3-4648-8287-f71cbc4bdec3-0fb6a966-acc3-4c44-9e1a-1e3990351775.jpg, -18, -2, 1292, -9, 1266, 918, 9, 885
GBR_P7_0e776277-370c-4b67-9d3e-dc47766fa92c-100ef456-c7eb-49b9-8ffd-ac22ec11005d.jpg, 27, 135, 1121, 99, 1247, 859, -2, 925
PRT_I5_ea7f52ff-7b61-472e-a31c-d8fcb3814f39-41417b8e-23a4-4751-8e2b-6ba1f7292001.jpg, 43, 11, 1281, 25, 1301, 815, 2, 826
GBR_P7_ff8e244e-de9d-4e46-95f6-4c50dafc8a1d-cd0be04d-7e65-4307-8379-ce6f27e9b6b2.jpg, 20, 44, 1222, 52, 1244, 895, 6, 876
GBR_RB42_f2cad961-188e-4272-a9b1-78e96f405e36-78f02138-73e4-44bd-a700-8aa127336f51.jpg, 12, 31, 1285, 41, 1272, 829, 18, 839
ESP_P3_862596a7-edb4-4f85-9732-c20150bfb1b6-54a1b696-04f1-4d45-ac6f-ef8d462e0304.jpg, 39, 60, 1144, 62, 1189, 808, 33, 827
GBR_RB46_1c1b324d-18e0-46bc-9bec-cd1ab0adfdf2-c5e722b1-0ab8-4b1e-9715-a6a063fcb917.jpg, 66, 58, 1210, 68, 1240, 780, 59, 815
GBR_RB45_9adea70b-90d5-439f-9f54-28abd5cea872-cc542c4e-8630-48f1-9744-9336fb094d28.jpg, 51, 118, 1354, 150, 1378, 960, 19, 987
GBR_RB45_01799b9d-3ea0-4a83-9534-c2934fa7274a-6a48d387-ac69-474e-8570-7c5ed6adc35d.jpg, -13, 24, 1331, 67, 1396, 889, -24, 947
GBR_P9_d4fc7405-95fd-4c00-88fb-b72c92d3ada5-25c49ef7-926f-49d4-b32e-43beb659fc0e.jpg, 19, 0, 1331, 10, 1339, 916, 11, 913
GBR_P7_755b321a-fbd5-4599-919b-16b6117b68d1-c5f0a7c3-5f96-44ba-87cf-cac37d7dea6c.jpg, -14, -2, 1246, 86, 1230, 909, -32, 925
GBR_P17_52ff05c4-55b6-4b9e-a383-db3c0744b60a-02804f68-fe55-4628-9770-34490e8bc44c.jpg, 66, 77, 1183, 104, 1278, 886, -23, 898
GBR_RB49_6f3411f9-fce7-4e61-87f0-cb3b3fd83bf2-11f98893-33b6-4f5f-9cb1-f16b0377e15d.jpg, 31, 9, 1383, 83, 1534, 961, -140, 987
RUS_P4_b4c0e653-ef8c-4842-87e8-4aa8a3d63dd2-e96d5b35-31b3-442f-acc0-12bd5a5ee4e5.jpg, 35, 172, 1131, 150, 1181, 894, 26, 928
GBR_P17_8b7b1821-8474-4c81-9eba-fbc0eb317bce-64e6b924-3b01-43a4-ae3a-bb67684ff1b4.jpg, 68, 111, 1169, 71, 1300, 831, 6, 897
